Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,350,3,P:System.Windows.Forms.Control.Anchor,,,,,this.nudRightMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,346,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudBottomMargin.ValueChanged += new System.EventHandler(this.nudBottomMargin_ValueChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,346,3,E:System.Windows.Forms.NumericUpDown.ValueChanged,,,,,this.nudBottomMargin.ValueChanged += new System.EventHandler(this.nudBottomMargin_ValueChanged);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,345,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudBottomMargin.TabIndex = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,345,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.nudBottomMargin.TabIndex = 24;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,344,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBottomMargin.Size = new System.Drawing.Size(53, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,344,3,P:System.Windows.Forms.Control.Size,,,,,"this.nudBottomMargin.Size = new System.Drawing.Size(53, 20);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,343,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBottomMargin.Name = ""nudBottomMargin"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,343,3,P:System.Windows.Forms.Control.Name,,,,,"this.nudBottomMargin.Name = ""nudBottomMargin"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,338,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBottomMargin.Minimum = new decimal(new int[] {              30,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,338,3,P:System.Windows.Forms.NumericUpDown.Minimum,,,,,"this.nudBottomMargin.Minimum = new decimal(new int[] {              30,              0,              0,              -2147483648});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,333,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBottomMargin.Maximum = new decimal(new int[] {              30,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,333,3,P:System.Windows.Forms.NumericUpDown.Maximum,,,,,"this.nudBottomMargin.Maximum = new decimal(new int[] {              30,              0,              0,              0});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,332,3,T:System.Windows.Forms.NumericUpDown,,,,,"this.nudBottomMargin.Location = new System.Drawing.Point(228, 97);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,332,3,P:System.Windows.Forms.Control.Location,,,,,"this.nudBottomMargin.Location = new System.Drawing.Point(228, 97);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.NumericUpDown,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,T:System.Windows.Forms.AnchorStyles,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,331,3,P:System.Windows.Forms.Control.Anchor,,,,,this.nudBottomMargin.Anchor = ((System.Windows.Forms.AnchorStyles)((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,327,3,T:System.Windows.Forms.GroupBox,,,,,"this.groupBoxFormMargins.Text = ""Window Margins"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,327,3,P:System.Windows.Forms.GroupBox.Text,,,,,"this.groupBoxFormMargins.Text = ""Window Margins"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,326,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,326,3,P:System.Windows.Forms.GroupBox.TabStop,,,,,this.groupBoxFormMargins.TabStop = false;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,325,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.TabIndex = 20;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,325,3,P:System.Windows.Forms.Control.TabIndex,,,,,this.groupBoxFormMargins.TabIndex = 20;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,324,3,T:System.Windows.Forms.GroupBox,,,,,"this.groupBoxFormMargins.Size = new System.Drawing.Size(346, 131);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,324,3,P:System.Windows.Forms.Control.Size,,,,,"this.groupBoxFormMargins.Size = new System.Drawing.Size(346, 131);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,323,3,T:System.Windows.Forms.GroupBox,,,,,"this.groupBoxFormMargins.Name = ""groupBoxFormMargins"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,323,3,P:System.Windows.Forms.Control.Name,,,,,"this.groupBoxFormMargins.Name = ""groupBoxFormMargins"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,322,3,T:System.Windows.Forms.GroupBox,,,,,"this.groupBoxFormMargins.Location = new System.Drawing.Point(12, 277);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,322,3,P:System.Windows.Forms.Control.Location,,,,,"this.groupBoxFormMargins.Location = new System.Drawing.Point(12, 277);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,321,3,T:System.Windows.Forms.Panel,,,,,this.groupBoxFormMargins.Controls.Add(this.panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,321,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,321,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,321,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,321,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.panel1);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,320,3,T:System.Windows.Forms.Label,,,,,this.groupBoxFormMargins.Controls.Add(this.label5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,320,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.label5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,320,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.label5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,320,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.label5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,320,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.label5);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,319,3,T:System.Windows.Forms.NumericUpDown,,,,,this.groupBoxFormMargins.Controls.Add(this.nudTopMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,319,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.nudTopMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,319,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.nudTopMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,319,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.nudTopMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,319,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.nudTopMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,318,3,T:System.Windows.Forms.NumericUpDown,,,,,this.groupBoxFormMargins.Controls.Add(this.nudLeftMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,318,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.nudLeftMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,318,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.nudLeftMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,318,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.nudLeftMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,318,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.nudLeftMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,317,3,T:System.Windows.Forms.NumericUpDown,,,,,this.groupBoxFormMargins.Controls.Add(this.nudRightMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,317,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.nudRightMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,317,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.nudRightMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,317,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.nudRightMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,317,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.nudRightMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,316,3,T:System.Windows.Forms.NumericUpDown,,,,,this.groupBoxFormMargins.Controls.Add(this.nudBottomMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,316,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Controls.Add(this.nudBottomMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,316,3,T:System.Windows.Forms.Control.ControlCollection,,,,,this.groupBoxFormMargins.Controls.Add(this.nudBottomMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,316,3,P:System.Windows.Forms.Control.Controls,,,,,this.groupBoxFormMargins.Controls.Add(this.nudBottomMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,316,3,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.groupBoxFormMargins.Controls.Add(this.nudBottomMargin);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,F:System.Windows.Forms.AnchorStyles.Right,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,F:System.Windows.Forms.AnchorStyles.Left,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,F:System.Windows.Forms.AnchorStyles.Bottom,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,F:System.Windows.Forms.AnchorStyles.Top,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.GroupBox,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,T:System.Windows.Forms.AnchorStyles,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,PingTest\PingTracer.csproj,File,PingTest\OptionsForm.Designer.cs,313,3,P:System.Windows.Forms.Control.Anchor,,,,,this.groupBoxFormMargins.Anchor = ((System.Windows.Forms.AnchorStyles)((((System.Windows.Forms.AnchorStyles.Top | System.Windows.Forms.AnchorStyles.Bottom)               | System.Windows.Forms.AnchorStyles.Left)               | System.Windows.Forms.AnchorStyles.Right)));
